respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde a una de estas tres opciones, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",¿Cuéntanos que opción elegiste?,La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12644118987,401495591,2021-05-10 08:20:51,2021-05-10 08:34:26,191.95.154.49,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"terminar mi año feliz, asistiendo  presencialmente y no usando tapavocas",3,Alegría,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Pasa una vez cada tanto,Nadie,En 2,Relación con la familia,Pasa frecuentemente,Total control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12644117917,401495591,2021-05-10 08:24:42,2021-05-10 08:34:07,177.255.240.95,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,hicimoa un corazon y me hizo penasar en l Crdiologi,1,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa una vez cada tanto,Todo el mundo,En 2,Salud,Pasa frecuentemente,Total control,Profesores,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12644112132,401495591,2021-05-10 07:58:28,2021-05-10 08:33:11,191.95.149.64,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,un dia fui con mis amigas en tercero de primaria  y con la inocencia de niñas fuimos a covadonga unos minuticos despues se cerro la puerta y nosotras la intentamos empujar pero no funciono mis amigas lo siguieron intentando pero yo empeze a recorer todo covadonga y encontre 6 puertas tres a un lado y tres a otro lado yo abri una puerta y habian muñecos yo pense en mi cabeza ay no uno viendo anabelle y chuky y uno viendo titeres y muñecos noooooo yo ay mismo cerre esa puerta y me fui corriendo para la otra puerta y la abri con mucho miedo y temblando pummm habia supuestamente sangre pero era agua esque yo no sabia que la habian lavado o bueno la verdad no se que era pero como ahi ay una luz roja claro pense obviamente que era sangre bueno en fin la cerre y ya ahi mismo nos abrieron la puerta ya sali .gracias,2,Tranquilidad,Experiencia personal,Hace dos años,Por algún tiempo,Pasa todo el tiempo,Los compañeros,Solo en este,Tecnología,Completamente novedoso,Control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12644109622,401495591,2021-05-10 08:04:27,2021-05-10 08:31:40,186.80.28.31,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,"yo estaba en tercero y un día yo estaba en el descanso con mi mejor amiga y mi mamá me empaco un jugo con un plástico por dentro y  a mi me dio por destaparlo metiéndole el dedito para poder romper el plástico y cuando lo fui a sacar no salía, mi amiga me llevo a donde una maestra la maestra me puso mantequilla pero no salió entonces me llevo a la coordinación en donde me pusieron jabón tampoco funciono, entonces me llevaron a la cocina en donde calentaron un bisturí y me rompieron la tapa, después me llevaron a la enfermería llego Emi y me pusieron el oxímetro y después llamaron a mi mamá y le contaron y me dijeron que si quería irme para mi casa y yo dije que no, después me fui para mi salón",1,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Nadie,Solo en este,Salud,Novedoso,Poco control,A mi,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12644105103,401495591,2021-05-10 08:19:03,2021-05-10 08:30:21,191.95.40.236,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Una situación que me ha hecho pensar sobre mi futuro ha sido este año escolar, ya que el estudió ha sido de manera virtual, cosa que ha hecho que haga dudar más de nuestros conocimientos, además de nuestra proyección hacia el futuro, es decie nuestra vida universitaria.",1,Impotencia,Experiencia personal,Hace un año,Por mucho tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,Innovación y creatividad,Completamente novedoso,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12644104938,401495591,2021-05-10 07:54:49,2021-05-10 08:30:18,179.15.198.182,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,CUANDO ME PREGUNTAN MI PROYECTO DE VIDA FUE UNA VEZ EN CLASES VIRTUALES NOS COLOCARON LA ACTIVIDAD DE HACER EL PROYECTO DE VIDA Y PENSE EN MI FUTURO EN QUE QUERIA HACER.,1,Tranquilidad,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 2,Ninguna de los anteriores,Novedoso,Poco control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12644104899,401495591,2021-05-10 07:55:42,2021-05-10 08:30:17,191.95.153.201,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"los juegos interclases y la semana institucional tienen actividades deportivas, y a mi me gusta mucho el deporte, por lo tanto me hace pensar si deberia estudiar algo relacionado con ello o irme a la marina, pero tambien quiesiera estudiar algo relacionado con el arte porque me gusta mucho la musica y dibujar",1,Impotencia,Experiencia personal,Hace dos años,Por mucho tiempo,Pasa una vez cada tanto,Nadie,En 2,Ninguna de los anteriores,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12644103623,401495591,2021-05-10 08:21:14,2021-05-10 08:29:55,186.80.28.99,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,perdi 1 materia y pense que ve iban a regañar ,1,Tranquilidad,Experiencia personal,Hace un año,Se me va a olvidar,Muy rara y única,Los profesores y las directivas,En 3,Salud,Pasa frecuentemente,Total control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12644102687,401495591,2021-05-10 08:20:52,2021-05-10 08:29:38,181.58.38.131,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,los torneos de futbol ,1,Alegría,Una opinión,Hace un año,Por siempre,Común,Los compañeros,Solo en este,Tecnología,Novedoso,Control,Amigos,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12644101477,401495591,2021-05-10 08:04:26,2021-05-10 08:29:41,186.80.28.21,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,una situación que allá tenido seria uno que me paso en 4 que me eri mucho en la pierna y pensé que no podría quedarme sin pierna pero no ,1,Motivación,Experiencia que alguien te compartió,Hace dos años,Por algún tiempo,Común,Nadie,En 2,Salud,Novedoso,Control,A mi,Otros,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Hombre
12644086783,401495591,2021-05-10 08:20:57,2021-05-10 08:24:49,181.58.38.57,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,una niña se quería tirar por una ventana ,1,Tristeza,Experiencia personal,Hace más de dos años,Se me va a olvidar,Muy rara y única,Los profesores y las directivas,Solo en este,Tecnología,Novedoso,Poco control,Amigos,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12644084752,401495591,2021-05-10 07:57:42,2021-05-10 08:25:11,191.95.156.228,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,"la falta de solidaridad   en los grupos, porque se supone que nos educan para ser maestros y hay que ser solidario con el niño, entonces no se como seran cuando enseñen a los niños",1,Tristeza,Una opinión,Hace algunos días o semanas,Por algún tiempo,Pasa todo el tiempo,Todo el mundo,En 3,Ninguna de los anteriores,Pasa todo el tiempo,Control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12644084593,401495591,2021-05-10 08:14:02,2021-05-10 08:24:27,186.119.93.210,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,yo veo que mis compañeras participan mucho en clase entonces eso me motiva mas a participar ,3,Motivación,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Pasa todo el tiempo,Nadie,En 2,Innovación y creatividad,Pasa frecuentemente,Total control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Mujer
12644079966,401495591,2021-05-10 08:04:44,2021-05-10 08:22:46,181.130.109.167,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Cuando estaba en 2° grado en mi cumpleaños de los 7 estaba discutiendo con un compañero y no me dí cuenta que habia un escalon y me caí, me golpee en el menton y me lo rompí por 3 vez.",3,Tristeza,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Los compañeros,Solo en este,Educación y aprendizaje,Novedoso,Absolutamente ningún control,Otros,Otros,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12644078207,401495591,2021-05-10 08:04:25,2021-05-10 08:22:16,190.251.149.138,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Quiero terminar el año siendo una persona diferente a como comencé. (Respetuosa, Amorosa, Amable, Ayudando)",3,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Común,Todo el mundo,Solo en este,Valores,Pasa frecuentemente,Control,A mi,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12644077407,401495591,2021-05-10 07:57:21,2021-05-10 08:22:01,181.58.38.247,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,me gustaría que terminara el año escolar con una fiesta amistosa para luego despedirnos,2,Alegría,Una opinión,Hace algunos días o semanas,Por algún tiempo,Muy rara y única,Los compañeros,En 2,Valores,Completamente novedoso,Total control,Familia,Importancia de experimentar,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12644070869,401495591,2021-05-10 07:53:54,2021-05-10 08:20:04,191.95.155.184,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,Hace mucho tiempo a las niñas que se portaban mal las encerraban en un lugar que se llama cobadonga y es un lugar muy oscuro y da mucho miedo ,2,Tristeza,Una historia que escuchaste por ahí,Hace más de dos años,Por siempre,Común,Los compañeros,Solo en este,Valores,Novedoso,Absolutamente ningún control,Otros,Otros,Otros,Relación con los demás,Ser el mejor,Mujer
12644070808,401495591,2021-05-10 08:04:27,2021-05-10 08:20:03,190.251.138.17,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,En los últimos juegos intercalases que hicimos antes de la pandemia  me ponía a pensar sobre como podía ser yo un gran deportista cuando creciera.,1,Motivación,Experiencia personal,Hace dos años,Por algún tiempo,Pasa una vez cada tanto,Los compañeros,En 2,Tecnología,Pasa frecuentemente,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12644070644,401495591,2021-05-10 08:11:48,2021-05-10 08:20:00,179.15.199.232,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"En una clase llego el psicologo practicante de la Normal, donde nos hizo a todas preguntas sobre nuestro futuro o carrera para poder dar una charla de vocacionalidad, esta acividad me dejó mucho que pensar sobre lo que voy a hacer el año que viene, porque debo tomar la mejor decisión para mi",1,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Muy rara y única,Nadie,En 3,Ninguna de los anteriores,Novedoso,Control,A mi,Importancia de experimentar,Importancia de experimentar,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12644069184,401495591,2021-05-10 07:57:36,2021-05-10 08:19:34,181.58.38.45,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Ese día todo transcurría con normalidad y teníamos una ocaristia en la escuela, normalmente los estudiantes damos un mercado como donación  a los necesitados gracias a esto los estudiantes que quieran pueden entrar la canasta de mercado que se recaudo en cada salón de clase y por esto los estudiantes pequeños iban con su maestra y en ese momento entro un auto por la entrada de autos pero el auto  tenia que pasar por donde estaban los niños el auto en ese momento quedo sin frenos y una de las maestras que los acompañaba tiro a los pequeños y ella fue atropellada  ",1,Tristeza,Experiencia personal,Hace dos años,Por mucho tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,La seguridad en el colegio,Completamente novedoso,Absolutamente ningún control,Profesores,Otros,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12644069162,401495591,2021-05-10 08:04:23,2021-05-10 08:19:34,190.147.48.43,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,a mi me puso a pensar que mu hubiera salido del la institución porque un maestro era todo malo con los estudiantes  uno pensaba que le iba a pegar porque era muy muy regañón entonces pensé en salirme pero se soluciono ,3,Rabia,Experiencia personal,Hace un año,Por algún tiempo,Común,Los profesores y las directivas,En 2,Relación con los profesores,Pasa frecuentemente,Control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Mujer
12644067300,401495591,2021-05-10 07:58:19,2021-05-10 08:19:01,181.130.105.85,,,,,Sí,BOGOTÁ,Escuela Normal Superor de Antioquia,cuando nos preguntan como pasamos nuestro fin de semana,2,Tranquilidad,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Común,Los compañeros,En 2,Tecnología,Pasa frecuentemente,Control,Otros,Otros,Otros,Relación con los demás,Comprender a los otros,Mujer
12644065661,401495591,2021-05-10 08:10:21,2021-05-10 08:18:31,190.251.140.154,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,recuerdo que en mi escuela estaba yendo al baño y vi a dos doctores llevando a una niña de noveno y estaba convulsionando y fui al baño FIN xd ,2,Tristeza,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,La seguridad en el colegio,Completamente novedoso,Poco control,Otros,Comprender la realidad de las cosas,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12644065619,401495591,2021-05-10 07:54:06,2021-05-10 08:18:31,186.80.28.112,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,celebrar la noche de navida,2,Alegría,Experiencia personal,Hace un año,Por mucho tiempo,Pasa una vez cada tanto,Todo el mundo,Solo en este,Educación y aprendizaje,Completamente novedoso,Control,Familia,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12644063039,401495591,2021-05-10 08:04:24,2021-05-10 08:18:17,190.147.48.43,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,una clase que nos puso a pensar sobre que somos y como somos ,3,Impotencia,Experiencia personal,Hace algunos días o semanas,Por siempre,Común,Nadie,En 2,Ninguna de los anteriores,Completamente novedoso,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12644062137,401495591,2021-05-10 07:56:49,2021-05-10 08:17:31,190.29.251.232,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Bueno, una situación que me sucedio fue que una profesora me puso cinta en la boca para que no hablara, ya que segun ella, estaba hablando demasiado, y a partir de esa experiencia tiendo a hablar menos durante las clases",1,Rabia,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Todo el mundo,En 2,Tecnología,Pasa frecuentemente,Absolutamente ningún control,Profesores,Otros,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12644061107,401495591,2021-05-10 08:09:24,2021-05-10 08:17:13,45.229.56.0,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Quiero  terminar el año escolar bien , con notas buenas buenas ",3,Orgullo/Satisfacción,Experiencia personal,Hace algunos días o semanas,Se me va a olvidar,Común,Nadie,En 2,Innovación y creatividad,Pasa frecuentemente,Total control,A mi,Otros,Otros,Oportunidades futuras,Comprender a los otros,Mujer
12644061022,401495591,2021-05-10 08:12:28,2021-05-10 08:17:11,181.131.178.192,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"La situación que me hizo pensar en mi futuro en la institución fue cuando hicimos el lanzamiento oficial de la chaqueta, me hizo recordar que este es mi último año en el colegio y que dentro de unos pocos meses me tendré que enfrentar a la realidad del mundo exterior",1,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa una vez cada tanto,Los profesores y las directivas,En 2,Relación con los compañeros,Pasa frecuentemente,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12644059916,401495591,2021-05-10 08:04:26,2021-05-10 08:16:52,181.139.117.39,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,Todos los años en el colegio ofrecen clases extracurriculares de diferentes intereses. El año pasado ofrecieron ballet y me interese tanto que llegue a pensar a ser una gran bailarina en mi futuro. ,1,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Común,Todo el mundo,En 2,Ninguna de los anteriores,Novedoso,Control,A mi,Otros,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12644059569,401495591,2021-05-10 08:01:33,2021-05-10 08:16:46,201.232.8.214,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"PIENSO QUE EL MODO VIERTUAL EN QUE ESTAMOS DEBERIAMOS TRABAJAR INDIVIDUALMENTE, NO POR GRUPOS HAY POCA SOCIALIZACION Y DEMASIADA AUTORIDAD Y POR ALGUNOS COMPAÑEROS Y QUE ES LO QUE ELLOS DIGAN. CREO QUE EL APORTE DE TODOS ES MUY IMPORTANTE PORQUE SI UNI APORTA ES PARA BIEN YA QUE NOS INTERESA LAS BUENAS NOTAS A TODOS. POR ESO ME GUSTARIA TERMINAR MI AÑO CON MI TRABAJO PROPIO PARA VER MIS RESULTADOS",3,Impotencia,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Común,Los profesores y las directivas,En 2,Educación y aprendizaje,Novedoso,Control,A mi,Otros,Otros,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12644059331,401495591,2021-05-10 08:06:46,2021-05-10 08:16:42,190.251.140.146,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Una situación que me impacto y no esperaba es la virtualidad, porque llegó inesperadamente y sentía que no estaba preparada para eso pero luego me adapte al cambio ",2,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Todo el mundo,En 2,Tecnología,Novedoso,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12644057384,401495591,2021-05-10 08:04:28,2021-05-10 08:16:09,201.233.102.165,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,deseo terminar mi año escolar presencial ya no quiero virtual,2,Motivación,Una opinión,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,Ninguna de los anteriores,Completamente novedoso,Absolutamente ningún control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12644056895,401495591,2021-05-10 08:11:09,2021-05-10 08:16:27,201.233.109.212,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Cuando era pequeña un niño que molestaba todo el tiempo y le dije a la maestra, la cual no hizo nada, pero luego le volví a decir y ella me dijo ""Ya nisiquiera te pueden tocar, eres como una muñeca de cerámica"", desde ahí me empezaron a hacer constante bullying llamándome por ese insoportable apodo de ""Muñeca de cerámica"", después de eso ya no soy la misma persona",1,Impotencia,Experiencia personal,Hace más de dos años,Por mucho tiempo,Muy rara y única,Los profesores y las directivas,En 2,Relación con los profesores,Novedoso,Poco control,Profesores,Comprender la realidad de las cosas,Otros,Relación con los demás,Comprender a los otros,Mujer
12644056597,401495591,2021-05-10 07:59:08,2021-05-10 08:16:31,181.135.224.115,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,mi experiencia negativa fue que un día iba caminado y me quitaron mi lonchera ,1,Tristeza,Experiencia personal,Hace más de dos años,Se me va a olvidar,Muy rara y única,Nadie,En 2,Comida,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Ser el mejor,Hombre
12644055714,401495591,2021-05-10 08:07:56,2021-05-10 08:15:41,181.135.227.137,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,Me impactó el regreso a clase después de todo el tiempo que pasamos en la casa. Porque me dio mucha alegría volver a ver a mis amigos y a los maestros y aprender en los salones y poder hablar con mis compañeros.,2,Alegría,Experiencia personal,Hace algunos días o semanas,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Poco control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Hombre
12644052960,401495591,2021-05-10 08:04:26,2021-05-10 08:14:52,191.95.45.95,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,en las clases de matematicas me acuerdo de mi futuro ya que quiero ser arquitecta y ese trabajo es de muchas matemáticas ,3,Orgullo/Satisfacción,Experiencia personal,Hace un año,Por mucho tiempo,Común,Nadie,En 2,Ninguna de los anteriores,Completamente novedoso,Total control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12644052837,401495591,2021-05-10 07:55:44,2021-05-10 08:14:50,181.51.32.220,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"Hace mucho tiempo estaba saliendo del colegio, cuando escuché que una chica de grado 11° había ganado una beca, en los días siguientes los maestros y demás estudiantes hablaban sobre eso ya que era una muy buena noticia. Esto me perimitió saber que habían muchas posibilidades para mi futuro académico a nivel económico.",1,Motivación,Experiencia que alguien te compartió,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Absolutamente ningún control,Otros,Importancia de experimentar,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12644052589,401495591,2021-05-10 08:04:27,2021-05-10 08:15:23,181.135.189.228,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,que cuando estabamos en virtualidad yo no sabia casi que nada sobre la tecnologia ni como se manejaba aprendi mas y eso me hizo pensar que uando me vaya para la universidad de pronto me vulvo ingeniero de sistemas porque se mas de la tecnologia que mis papas jajajaj,1,Alegría,Experiencia personal,Hace un año,Por algún tiempo,Muy rara y única,Los profesores y las directivas,Solo en este,Ninguna de los anteriores,Completamente novedoso,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Hombre
12644048860,401495591,2021-05-10 07:57:14,2021-05-10 08:13:41,179.15.5.60,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,en mis primeros días de clase en la ensa todos festejaban por la nueva directora y la verdad el primer día casi lloro por que nunca me sentí tan acogida en un colegio como la ensa     ,3,Alegría,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Todo el mundo,En 2,Educación y aprendizaje,Pasa frecuentemente,Total control,Amigos,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Relación con los demás,Comprender a los otros,Mujer
12644048557,401495591,2021-05-10 08:02:01,2021-05-10 08:13:36,181.58.38.220,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,ver como algunos perdían el año me impulso a no perderlo,2,Motivación,Experiencia personal,Hace más de dos años,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 3,Innovación y creatividad,Pasa frecuentemente,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12644048427,401495591,2021-05-10 08:02:36,2021-05-10 08:13:34,186.80.28.35,,,,,No,ANTIOQUIA,Escuela Normal Superor de Antioquia,"cuando estaba en mi 5 año escolar a inicios, estábamos en una eucaristía o como una presentación en el coliseo cuando en la puerta grande del colegio va pasando un auto y una profe de primaria iba pasando con sus alumnos al coliseo y al parecer el auto choco con la profe y estuvo todo el resto del año incapacitada ",1,Tristeza,Experiencia personal,Hace más de dos años,Por siempre,Pasa una vez cada tanto,Los profesores y las directivas,En 2,La seguridad en el colegio,Completamente novedoso,Absolutamente ningún control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12644047911,401495591,2021-05-10 08:02:33,2021-05-10 08:13:24,181.58.38.82,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,"LA VIRTUALIDAD, PORQUE NUNCA HABIA  SUCEDIDO ALGO ASI Y LA EXPERIENCIA HA SIDO MUY BUENA",2,Alegría,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Los profesores y las directivas,Solo en este,Innovación y creatividad,Novedoso,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Hombre
12644047629,401495591,2021-05-10 07:54:39,2021-05-10 08:13:20,181.128.13.14,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,sobre cuando una maestra se arriesgo a morir por unos niños,2,Tristeza,Experiencia personal,Hace dos años,Por mucho tiempo,Común,Los profesores y las directivas,En 2,Salud,Novedoso,Control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Mujer
12644046521,401495591,2021-05-10 07:53:49,2021-05-10 08:13:01,181.135.224.75,,,,,Sí,ANTIOQUIA,Escuela Normal Superor de Antioquia,una situación que me hizo pensar como quería terminar el año escolar fue cuando me gane el primer puesto en el primer periodo  ,3,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Los profesores y las directivas,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Mujer
