respondent_id,collector_id,date_created,date_modified,ip_address,email_address,first_name,last_name,custom_1,"Autorizo a United Way Colombia a realizar toma de fotografías, videos o entrevistas en las que aparezco y cedo el uso de mi imagen y registros de las actividades en las cuales participé, para los fines contemplado en la Política de Privacidad para el Tratamiento de Datos Personales de dicha entidad, en la cual se incluyen, entre otras, la realización de piezas de comunicación interna y externa. Como titular de los datos podré, en cualquier momento, solicitar que la información sea modificada, actualizada o retirada de las bases de datos de United Way Colombia. Lo invitamos a conocer los detalles en: https://bit.ly/2O4diuQ",DEPARTAMENTO,NOMBRE DEL CENTRO EDUCATIVO,"Responde a una de estas tres opciones, la que prefieras responder:Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar sobre tu futuro.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya impactado particularmente.Cuéntanos una situación que haya sucedido en tu institución educativa que te haya hecho pensar cómo quieres que termine tu año escolar.Describe la situación, y lo que pasó.Comparte tu experiencia / tu ejemplo aquí:",¿Cuéntanos que opción elegiste?,La historia que contaste te genera.,La experiencia que compartiste es,Cuando sucedió,Por cuanto tiempo,¿Qué tan común?,¿Quién debe saber esta historia?  ,¿En cuantos colegios has estado?,Temas,Tu historia describe algo: ,Sentí que tuve,La historia involucra,Esta historia me enseñó,Esta historia me enseñó,La lección impacto en,Es importante,¿Cuál es tu genero? 
12594224627,401495591,2021-04-21 13:26:22,2021-04-21 13:31:52,177.254.203.212,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,Cuando fue el ex alcalde de Medellín .. pues quise verme así como reconocido. Por qué de grande quiero ser como gobernador entonces eso fue como una situación que me paso,3,Motivación,Experiencia personal,Hace dos años,Por siempre,Pasa todo el tiempo,Nadie,Solo en este,Valores,Pasa todo el tiempo,Total control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12594220525,401495591,2021-04-21 13:27:13,2021-04-21 13:30:31,177.254.196.53,,,,,No,ANTIOQUIA,IE Guadalupe,UN DYA UN AMIGO ESTABA JUGANDO EN EL TERCER PISO Y SE CALLO Y SE MATO,2,Tristeza,Experiencia personal,Hace más de dos años,Por siempre,Pasa una vez cada tanto,Los compañeros,En más de 4,Relación con los compañeros,Completamente novedoso,Poco control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12594215606,401495591,2021-04-21 13:10:44,2021-04-21 13:28:50,181.206.73.240,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Me gustaría terminar el año escolar, aprendiendo muchos, sacando unas exlentes calificaciones, me gustaría terminar este año compartiendo más con mis compañeros como antes quisiera hablar y hacer trabajos en grupo como antes  ",3,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,En 2,Relación con los compañeros,Pasa frecuentemente,Total control,Amigos,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12594215053,401495591,2021-04-21 12:49:08,2021-04-21 13:28:37,191.95.144.106,,,,,Sí,ANTIOQUIA,IE Guadalupe,En la institución educativa a principios de este año se desaparecio una compañera de nuestra misma edad la situación fue muy preocupante para nuestros padres por toda la violencia y la maldad que estamos viendo actual mente gracias adiós apareció sin ninguna novedad. Quiero terminar el año sin pandemia aprobando todos los objetivos propuestos por el colegio ganando el año en curso,2,Alegría,Experiencia que alguien te compartió,Hace algunos días o semanas,Por siempre,Común,Todo el mundo,Solo en este,Ninguna de los anteriores,Pasa frecuentemente,Control,Otros,Comprender la realidad de las cosas,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12594155316,401495591,2021-04-21 13:00:45,2021-04-21 13:08:12,201.184.161.236,,,,,No,ANTIOQUIA,IE Reino de Bélgica,"Cuando hacemos proyecto,cuando nos toca exponer aprendo muchas cosas, Entre todos aprendemos muchisimas cosas.",1,Motivación,Una opinión,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Nadie,En más de 4,La seguridad en el colegio,Pasa todo el tiempo,Control,Profesores,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12594153019,401495591,2021-04-21 13:03:02,2021-04-21 13:08:34,181.128.3.253,,,,,Sí,ANTIOQUIA,IE Guadalupe,Ninguna,1,Alegría,Experiencia personal,Hace más de dos años,Se me va a olvidar,Común,Nadie,Solo en este,Relación con la familia,Novedoso,Control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12594138165,401495591,2021-04-21 12:52:53,2021-04-21 13:02:27,191.95.147.14,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,La participación en clase me hace pensar que puedo terminar mi año escolar de la mejor manera.,3,Motivación,Experiencia personal,Hace un año,Por siempre,Común,Los compañeros,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Control,A mi,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12594109201,401495591,2021-04-21 12:42:21,2021-04-21 12:52:59,181.135.111.83,,,,,Sí,ANTIOQUIA,IE Guadalupe,Algo que me haga pensar como terminará mi año escolar:  que enseñan súper bien porque si no entiendo algo ellos se toman el tiempo de explicarme ,2,Motivación,Una opinión,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Los compañeros,En 2,Educación y aprendizaje,Pasa todo el tiempo,Control,Profesores,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12594104074,401495591,2021-04-21 12:41:21,2021-04-21 12:51:17,191.156.18.203,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,Que el año escolar terminar bien,3,Orgullo/Satisfacción,Una opinión,Hace dos años,Por siempre,Muy rara y única,Todo el mundo,Solo en este,Justicia,Pasa frecuentemente,Control,Otros,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12594096080,401495591,2021-04-21 12:42:36,2021-04-21 12:48:42,191.95.153.63,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,Pues vi cómo iban a ir de paseo los que se iban a graduar de 11 y me gustaría mucho graduarme así ir a un lugar con todos mía compañeros y compartir en cuyo lugar ,3,Motivación,Una opinión,Hace dos años,Por algún tiempo,Común,Los profesores y las directivas,En 2,Tecnología,Novedoso,Control,Amigos,Otros,Importancia de experimentar,Relación con los demás,Trabajar en equipo,Hombre
12594083900,401495591,2021-04-21 12:40:45,2021-04-21 12:44:28,201.233.240.112,,,,,Sí,ANTIOQUIA,IE Guadalupe,Al ver a las personas que haces el a del en el colegio porque ellos pasan muchas calamidades,3,Motivación,Una opinión,Hace más de dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,En 2,Salud,Pasa todo el tiempo,Total control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Mujer
12594083442,401495591,2021-04-21 12:35:16,2021-04-21 12:44:18,181.132.77.222,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Habia una vez dos compañeros comenzaron ah discutir en el salon,en ese momento la profesora no se encontraba en el sitio,decian que al descanso arreglaban las cosas.llego el descanso y los dos sacaron lapicero.entonces uno se le tiro al otro por detras y le enterro el lapicero al niño y se lo llevaron para el hospital y el otro para coordinacion.fin",1,Tristeza,Una historia que escuchaste por ahí,Hace un año,Se me va a olvidar,Muy rara y única,Los profesores y las directivas,Solo en este,Bullying y matoneo,Pasa frecuentemente,Poco control,Otros,Otros,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12594079293,401495591,2021-04-21 12:34:35,2021-04-21 12:42:51,200.122.195.113,,,,,Sí,ANTIOQUIA,IE Benedikta Zur Nieden,Lo que me impulso a terminar mi año escolar es lo que estamos viviendo hoy en día con la pandemia,2,Motivación,Una opinión,Hace un año,Por algún tiempo,Pasa todo el tiempo,Todo el mundo,En 2,Educación y aprendizaje,Pasa todo el tiempo,Control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12594070981,401495591,2021-04-21 12:25:42,2021-04-21 12:42:07,181.130.78.41,,,,,Sí,ANTIOQUIA,IE Guadalupe,La experiencia que yo viví en el colegio que me hizo pensar en mi futuro fue cuando yegaron al colegio guadalupe personas de Estados unidos  y otros países y nos pusieron ha hacer actividades recreativas y a escribir que queríamos ser cuando grandes y como nos gustaría llegar hacer ,1,Motivación,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Todo el mundo,En 3,Innovación y creatividad,Novedoso,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12594061143,401495591,2021-04-21 12:03:48,2021-04-21 12:36:34,177.254.195.33,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Bullying por parte de unas compañeras, que descriminan por el físico y forma de vestir",2,Impotencia,Experiencia personal,Hace dos años,Por mucho tiempo,Pasa todo el tiempo,Nadie,Solo en este,Bullying y matoneo,Pasa todo el tiempo,Poco control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Comprender a los otros,Mujer
12594045286,401495591,2021-04-21 12:19:10,2021-04-21 12:31:31,181.130.72.122,,,,,No,ANTIOQUIA,IE Guadalupe,este año escolar quiero que termine con partiendo con mis compañero,3,Alegría,Una opinión,Hace un año,Por siempre,Pasa una vez cada tanto,Todo el mundo,En 3,Relación con los compañeros,Pasa frecuentemente,Total control,Amigos,Comprender la realidad de las cosas,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12594039691,401495591,2021-04-21 12:15:20,2021-04-21 12:29:43,177.255.39.244,,,,,Sí,ANTIOQUIA,IE Guadalupe,3 terminar mi año escolar en el colegio con mis compañeros profesora y terminar de mi institución,3,Orgullo/Satisfacción,Experiencia que alguien te compartió,Hace algunos días o semanas,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,Solo en este,Educación y aprendizaje,Pasa todo el tiempo,Total control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12594036385,401495591,2021-04-21 12:19:30,2021-04-21 12:28:39,181.130.85.173,,,,,Sí,ANTIOQUIA,IE Guadalupe, Que un día una niña llevo una corona me la puso y desde ese momento pensé que quiero ser una modelo ,1,Motivación,Experiencia personal,Hace un año,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 2,Innovación y creatividad,Completamente novedoso,Total control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12594028775,401495591,2021-04-21 12:22:01,2021-04-21 12:26:11,191.95.148.191,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,"Me lance como personera y ni pensé ganar, esto fortaleció mi mente y me a dado más seguridad sobre mis capacidades ",1,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa una vez cada tanto,Nadie,En más de 4,Educación y aprendizaje,Completamente novedoso,Control,A mi,Importancia de experimentar,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12594026347,401495591,2021-04-21 12:12:11,2021-04-21 12:25:24,181.132.101.105,,,,,Sí,ANTIOQUIA,IE Guadalupe,Quiciera que este año 2021 terminará sin pandemia con todos estemos bien con vida y salud y que todos los años que sean yenos de bendiciones,2,Motivación,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa todo el tiempo,Todo el mundo,En 2,Relación con los profesores,Pasa todo el tiempo,Control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Mujer
12594014547,401495591,2021-04-21 12:11:25,2021-04-21 12:21:32,200.122.210.178,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,A mí la enceñanza que el dejó para  futuro va hacer que sin el estudio no vas a lograr lo que quieres por eso hay que estudiar para ser alguien en la vida. La situación que me dejó más impactado fue cuando digeron que ya no tendríamos que volver a clase por la pandemia  ,2,Tristeza,Experiencia personal,Hace un año,Por mucho tiempo,Común,Los profesores y las directivas,En 2,Tecnología,Novedoso,Control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Ser el mejor,Hombre
12594006307,401495591,2021-04-21 12:13:56,2021-04-21 12:18:52,45.175.20.130,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,"Un día nos dieron unos consejos,sobre lo que queríamos en el futuro y me puse a pensar y ellos decían la verdad",1,Motivación,Una opinión,Hace dos años,Por algún tiempo,Común,Nadie,Solo en este,Tecnología,Novedoso,Poco control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12593992693,401495591,2021-04-21 11:49:28,2021-04-21 12:14:24,190.240.139.82,,,,,Sí,ANTIOQUIA,IE Guadalupe,la situacion fue cuando un profesor me hablo de su vida y su proseso de superacion y me conmobio mucho me iso ver que nada es  inpocible que si uno quiere puede superar cualquier ostaculo  lo que me iso pensar en el año escolar fue que si no estudio o no me supero como estudiante o como persona nada de lo que he hecho  temdria sentido que los esfuersos y consejos de mis padres fueron en vanos y que asta mis propios esfuersos en vano y que el tiempo que se inbirtio se perdio sin mencionar mis sueños y anbiciones es por eso que me ganare este año y todos los que vengan con ganas y esfuerzos  asta que sea un profesional y una persona de bien    ,2,Motivación,Experiencia que alguien te compartió,Hace seis meses,Por siempre,Pasa una vez cada tanto,Los compañeros,En 2,Ninguna de los anteriores,Pasa frecuentemente,Poco control,Profesores,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12593992298,401495591,2021-04-21 11:56:43,2021-04-21 12:14:16,181.130.78.41,,,,,Sí,ANTIOQUIA,IE Guadalupe,"La experiencia vivida en el colegio que me encantó fue  el resivimiento del coordinador, profesores y compañeros al Colegio de Guadalupe porque yo me imaginé que al llegar al colegio que todos nos iban a discriminar o a mirar mal por nuestro color de piel pero  al entrar al colegio  fue todo lo lo contrario todos nos recibieron súper bien  y no nos hicieron malas caras ni nada de eso y eso fue algo que Ami me impacto mucho y me llevo a pensar que no todas las personas son iguales y no a todas les gusta discriminar por su color de piel y me encantó mucho el resivimiento y eso que entramos al colegio un poco tarde ",2,Motivación,Experiencia personal,Hace un año,Por siempre,Muy rara y única,Todo el mundo,En 3,Educación y aprendizaje,Novedoso,Total control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12593982004,401495591,2021-04-21 12:03:08,2021-04-21 12:10:58,177.255.36.210,,,,,Sí,ANTIOQUIA,IE Guadalupe,Pues yo Matías alzate del grado prescolar profe adriana yo me sentí muy muy feliz llendo a conocer mi nuevo colegio todo fue nuevo para mi PS me gustó mucho la profesora por qué lo hace sentir protegido y conocer nuevos amigo que Dios nos permita volver haberlos para jugar y aprender muchas más cosas así como e aprendido virtual les agradecemos por todo lo que nos han ayudado avanzar y progresar muchas gracias institución por una oportunidad escolar atte la familia de Matías alzate,3,Orgullo/Satisfacción,Experiencia personal,Hace algunos días o semanas,Por siempre,Pasa una vez cada tanto,Todo el mundo,Solo en este,Relación con los compañeros,Pasa frecuentemente,Total control,Profesores,Nuevos conocimientos y habilidades,Importancia de experimentar,Oportunidades futuras,Trabajar en equipo,Hombre
12593980205,401495591,2021-04-21 11:45:00,2021-04-21 12:11:06,45.175.20.130,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,Quiero que termine mi año con toda ser un ejemplo para la nueva generación de estudiantes,2,Motivación,Una opinión,Hace dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,Solo en este,Tecnología,Completamente novedoso,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Ser el mejor,Hombre
12593978744,401495591,2021-04-21 12:06:29,2021-04-21 12:09:55,200.122.194.164,,,,,Sí,ARAUCA,IE Reino de Bélgica,"Recuerdo que una vez un compañero nos contó sobre una charla que hizo la psicóloga de la institución, era una charla en la cuál hablaban sobre cómo nos veíamos a futuro entonces me gustó mucho eso ",1,Motivación,Experiencia que alguien te compartió,Hace dos años,Por mucho tiempo,Pasa una vez cada tanto,Los compañeros,En 3,Ninguna de los anteriores,Novedoso,Absolutamente ningún control,Amigos,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12593976078,401495591,2021-04-21 12:04:02,2021-04-21 12:09:04,181.128.87.108,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,"La situación que me impactó fue que cuando cursaba grado séptimo una estudiante que cursaba noveno tenía una bebé de brazos y sin importar la situación salía día a día a estudiar, esto me hizo pensar que aunque la vida nos ponga adversidades tenemos que seguir adelante sin importar la situación ",2,Motivación,Una opinión,Hace dos años,Por siempre,Pasa una vez cada tanto,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Control,Otros,Otros,Otros,Oportunidades futuras,Comprender a los otros,Hombre
12593969020,401495591,2021-04-21 12:06:01,2021-04-21 12:08:04,45.175.20.130,,,,,No,ANTIOQUIA,IE Reino de Bélgica,"Pues en el momento no he presenciado una situación que me haga pensar sobre cómo terminare el año escolar. Pero sin embargo siempre pienso como iré a terminar yo quiero terminar mi año escolar con una muy buenas calificaciones y con toda la motivación , siempre positivo para salir adelante",2,Motivación,Una opinión,Hace más de dos años,Por siempre,Común,Nadie,Solo en este,Valores,Novedoso,Total control,A mi,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Hombre
12593965689,401495591,2021-04-21 11:53:09,2021-04-21 12:05:56,45.175.20.130,,,,,No,ANTIOQUIA,IE Reino de Bélgica,"Pues en el momento no he presenciado una situación que me haga pensar sobre cómo terminare el año escolar. Pero sin embargo siempre pienso como iré a terminar yo quiero terminar mi año escolar con una muy buenas calificaciones y con toda la motivación , siempre positivo para salir adelante",2,Motivación,Una opinión,Hace más de dos años,Por siempre,Común,Nadie,Solo en este,Valores,Novedoso,Total control,A mi,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Hombre
12593963283,401495591,2021-04-21 12:00:28,2021-04-21 12:05:13,191.95.153.196,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,"Con lo que esta sucediendo actualmente, pues siento yo que no estamos preparandonos como deberia ser. Para un futuro, por ejemplo las icfes",1,Impotencia,Una opinión,Hace algunos días o semanas,Por siempre,Muy rara y única,Todo el mundo,En 2,Educación y aprendizaje,Novedoso,Control,A mi,Otros,Otros,Oportunidades futuras,Ser el mejor,Hombre
12593961728,401495591,2021-04-21 11:57:03,2021-04-21 12:04:47,45.175.20.130,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,El covid porque no podemos ir a estudiar y aprender mas,2,Tristeza,Experiencia personal,Hace un año,Por mucho tiempo,Pasa todo el tiempo,Los profesores y las directivas,En 3,La seguridad en el colegio,Completamente novedoso,Total control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Trabajar en equipo,Hombre
12593959354,401495591,2021-04-21 11:37:42,2021-04-21 12:04:08,190.240.131.246,,,,,Sí,ANTIOQUIA,IE Guadalupe,Cuando voy al colegio pienso en verdad muchas cosas como quiero que termine este año si lo voy aganar  yo sufro de baja autoestima que aveces me ase pensar de lo que quiero o no y de cómo me veo  y haora pienso mucho de como vaya a terminar el año escolar por lo que estamos viviendo en estos momentos devido a  la pandemia yego a pensar muchas cosas que me hacen bajar el autoestima si yo estoy aprendiendo bien en casa o en el colegio pero cuando voy al colegio pienso más  de lo que quiero lo que me paso en la institución para que me haya  hecho pensar  fue ver a mis compañeros y profesores hablar de lo importante que tiene el año Escolar para nuestra vida  yo quiero que termine este mi año escolar con dedicación esfuerzo y sobre todo con amabilidad respecto no quiero que amis compañeros le pase lo que me paso a my insegura de lo que yo pensaba incapaz de hacer algo o qué se me burlaran o me hicieran bullying o otra cosa por mi timidez por miedo me perdí muchas cosas que podía hacer pero haora pense bien lo que me paso en el colegio para poder entender como quería que terminara mi año escolar ,3,Motivación,Experiencia personal,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los profesores y las directivas,Solo en este,Educación y aprendizaje,Pasa frecuentemente,Total control,A mi,Nuevos conocimientos y habilidades,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12593954926,401495591,2021-04-21 11:58:39,2021-04-21 12:02:58,45.175.20.130,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,"Pienso que estar en cuarentena y tratar de buscar otros metodos de estudio nos permite recapacitar y saber de qué manera quiero que termine mi año escolar, si me esforcé lo que más me gustaría es terminar mi año escolar de la mejor manera con buenas notas y con la satisfacción de que en medio de un tiempo díficil pude aprender y pude continuar mi proceso de aprendizaje ",3,Motivación,Experiencia personal,Hace algunos días o semanas,Por mucho tiempo,Común,Los compañeros,En 3,Educación y aprendizaje,Pasa frecuentemente,Poco control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Comprender a los otros,Mujer
12593950912,401495591,2021-04-21 11:56:51,2021-04-21 12:01:49,177.254.200.192,,,,,Sí,ANTIOQUIA,IE Guadalupe,Eh paso que un profesor me quería hacer echar de la escuela q porq según el yo era una mala influencia en el Colegio. ,2,Rabia,Experiencia personal,Hace más de dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 3,Justicia,Pasa frecuentemente,Control,A mi,Otros,Otros,Entender lo que sucede a tu alrededor,Comprender a los otros,Hombre
12593946541,401495591,2021-04-21 11:49:29,2021-04-21 12:00:33,179.13.118.12,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Estaba yo en el colegio y me puse a pensar en el esfuerzo de mi madre y de mi padre para que yo estuviera allí,De ahí estaba tratando de hacer lo más posible para ganar los años como agradecimiento hacia ellos",3,Motivación,Experiencia personal,Hace un año,Por siempre,Común,Nadie,En 3,Educación y aprendizaje,Pasa frecuentemente,Total control,Familia,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
12593937083,401495591,2021-04-21 11:45:23,2021-04-21 12:15:23,181.130.69.103,,,,,Sí,ANTIOQUIA,IE Guadalupe,Me gustaría terminar mi año 2021 sin  la pandemia que nos está agobiando ya hace más  de  un año .Que Podamos volver nuevamente al colegio como en años anteriores.poder compartir  nuevamente con mis compañeros y profesores .Así de esta manera poder poder aprender mucho más,3,Motivación,Una opinión,Hace un año,Por algún tiempo,Pasa una vez cada tanto,Los compañeros,En 2,Relación con los profesores,Pasa frecuentemente,Control,Amigos,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Mujer
12593927322,401495591,2021-04-21 11:40:49,2021-04-21 11:54:35,186.81.102.144,,,,,Sí,ANTIOQUIA,IE Guadalupe,Que un día fueron unos personas que hablaron inglés y había gente que hablaba español y me hizo pensar en poder aprender inglés  ,1,Motivación,Experiencia personal,Hace dos años,Por siempre,Común,Nadie,En 3,Educación y aprendizaje,Novedoso,Total control,Amigos,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Comprender a los otros,Mujer
12593926778,401495591,2021-04-21 11:50:09,2021-04-21 11:54:25,45.175.20.130,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,Una Vez Paso Una Situacion De Que Un Niño Se Calló Del Pasa Manos De La Institucion Y Se Quebró La Mano A Mi Me Dio Demasiado Miedo Eso,1,Tristeza,Experiencia personal,Hace dos años,Por algún tiempo,Muy rara y única,Los profesores y las directivas,En 2,Innovación y creatividad,Completamente novedoso,Control,Amigos,Otros,Otros,Oportunidades futuras,Trabajar en equipo,Mujer
12593917835,401495591,2021-04-21 11:48:26,2021-04-21 11:51:35,190.240.143.176,,,,,Sí,ANTIOQUIA,IE Guadalupe,Una situación que me haya echo pensar en mi futuro seria cuando me hicieron un llamado de atención por que me puse a pensar que si quería tener un buen futuro tenia que reflexionar y pensar mas las cosas antes de hacerlas ,1,Motivación,Experiencia personal,Hace dos años,Por mucho tiempo,Muy rara y única,Nadie,En 2,Educación y aprendizaje,Pasa frecuentemente,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Relación con los demás,Trabajar en equipo,Hombre
12593915612,401495591,2021-04-21 11:38:18,2021-04-21 11:50:50,45.175.20.130,,,,,Sí,ANTIOQUIA,IE Reino de Bélgica,"Este año nos tocó a todos estudiar desde la virtualidad, yo quisiera terminar este año estudiando en el colegio y no desde la virtualidad.",3,Motivación,Una opinión,Hace un año,Por mucho tiempo,Muy rara y única,Todo el mundo,En 3,Educación y aprendizaje,Novedoso,Poco control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12593908746,401495591,2021-04-21 11:42:30,2021-04-21 11:48:38,45.175.20.130,,,,,No,ANTIOQUIA,IE Reino de Bélgica,Leopoldo me a impactado por que me a dado un empujon para soñar más y esforzarme por lo que quiero y nunca serdirme ,2,Motivación,Experiencia personal,Hace dos años,Por siempre,Común,Nadie,En 3,Educación y aprendizaje,Pasa frecuentemente,Control,A mi,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Oportunidades futuras,Trabajar en equipo,Mujer
12593903688,401495591,2021-04-21 11:38:32,2021-04-21 11:47:01,181.130.95.119,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Me gustaría terminarlo, con salud es lo primero que todo, ya que estamos pasando pasando esta pandemia y segundo me gustaría terminar el año en el colegio",3,Motivación,Una opinión,Hace un año,Por mucho tiempo,Pasa todo el tiempo,Todo el mundo,En 2,Salud,Pasa todo el tiempo,Control,Otros,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12593901695,401495591,2021-04-21 11:39:45,2021-04-21 11:46:23,177.254.194.112,,,,,Sí,ANTIOQUIA,IE Guadalupe,Un video q vimos ase poco,3,Rabia,Una historia que escuchaste por ahí,Hace dos años,Se me va a olvidar,Común,Nadie,En más de 4,Bullying y matoneo,Pasa frecuentemente,Total control,Amigos,Comprender la realidad de las cosas,Otros,Entender lo que sucede a tu alrededor,Trabajar en equipo,Hombre
12593895744,401495591,2021-04-21 11:40:45,2021-04-21 11:44:29,181.51.32.119,,,,,Sí,ANTIOQUIA,IE Guadalupe,"Quiero que termine el año en clases con mis compañeros, compartiendo y aprendiendo",3,Alegría,Una opinión,Hace algunos días o semanas,Por siempre,Común,Los compañeros,Solo en este,Educación y aprendizaje,Pasa todo el tiempo,Control,Amigos,Nuevos conocimientos y habilidades,Nuevos conocimientos y habilidades,Relación con los demás,Trabajar en equipo,Hombre
12593890375,401495591,2021-04-21 11:38:56,2021-04-21 11:42:53,179.13.111.12,,,,,Sí,ANTIOQUIA,IE Guadalupe,La verdad cuando perdí el año y me puse a pensar en como me afectaría después a qué edad entraría a la universidad y a qué edad saldría de ella ,1,Tristeza,Experiencia personal,Hace seis meses,Por mucho tiempo,Muy rara y única,Nadie,En más de 4,Educación y aprendizaje,Novedoso,Control,A mi,Comprender la realidad de las cosas,Comprender la realidad de las cosas,Oportunidades futuras,Comprender a los otros,Hombre
